subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
5;2024-10-08;23:56:06;40;35;right;{"vid1":41,"vid2":41,"vid3":41};1407.131
9;2024-10-09;00:18:53;4;35;middle;{"vid1":10,"vid2":5,"vid3":5};169.681
9;2024-10-09;00:18:53;5;38;right;{"vid1":6,"vid2":6,"vid3":6};181.461
7;2024-10-09;00:08:22;25;31;middle;{"vid1":26,"vid2":26,"vid3":26};853.244
5;2024-10-08;23:56:06;41;20;middle;{"vid1":42,"vid2":42,"vid3":42};1427.405
8;2024-10-09;00:07:33;23;24;left;{"vid1":24,"vid2":24,"vid3":24};748.441
9;2024-10-09;00:18:53;6;24;right;{"vid1":7,"vid2":7,"vid3":7};204.148
7;2024-10-09;00:08:22;26;28;middle;{"vid1":27,"vid2":27,"vid3":27};883.659
8;2024-10-09;00:07:33;24;44;middle;{"vid1":25,"vid2":25,"vid3":25};777.791
9;2024-10-09;00:18:53;7;6;right;{"vid1":8,"vid2":8,"vid3":8};233.618
5;2024-10-08;23:56:06;42;44;middle;{"vid1":43,"vid2":43,"vid3":86};1478.024
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
10;2024-10-09;00:23:22;0;39;right;{"vid1":1,"vid2":1,"vid3":1};20.17
8;2024-10-09;00:07:33;25;13;right;{"vid1":26,"vid2":26,"vid3":26};801.425
7;2024-10-09;00:08:22;27;10;right;{"vid1":28,"vid2":28,"vid3":28};914.373
10;2024-10-09;00:23:22;1;30;right;{"vid1":2,"vid2":2,"vid3":2};49.13
8;2024-10-09;00:07:33;26;5;right;{"vid1":27,"vid2":27,"vid3":27};826.926
9;2024-10-09;00:18:53;8;1;left;{"vid1":18,"vid2":18,"vid3":9};270.518
5;2024-10-08;23:56:06;43;0;middle;{"vid1":44,"vid2":44,"vid3":44};1511.75
7;2024-10-09;00:08:22;28;35;middle;{"vid1":29,"vid2":29,"vid3":29};941.083
10;2024-10-09;00:23:22;2;29;left;{"vid1":6,"vid2":3,"vid3":3};69.356
8;2024-10-09;00:07:33;27;34;right;{"vid1":28,"vid2":28,"vid3":28};853.177
7;2024-10-09;00:08:22;29;41;right;{"vid1":30,"vid2":30,"vid3":30};970.608
9;2024-10-09;00:18:53;9;37;left;{"vid1":20,"vid2":20,"vid3":10};307.222
10;2024-10-09;00:23:22;3;38;right;{"vid1":8,"vid2":4,"vid3":4};97.505
9;2024-10-09;00:18:53;10;9;right;{"vid1":11,"vid2":11,"vid3":11};327.176
7;2024-10-09;00:08:22;30;40;middle;{"vid1":31,"vid2":31,"vid3":31};999.796
9;2024-10-09;00:18:53;11;25;left;{"vid1":12,"vid2":12,"vid3":12};344.176
8;2024-10-09;00:07:33;28;37;left;{"vid1":58,"vid2":58,"vid3":29};905.245
5;2024-10-08;23:56:06;44;12;left;{"vid1":45,"vid2":45,"vid3":45};1592.732
9;2024-10-09;00:18:53;12;16;middle;{"vid1":13,"vid2":13,"vid3":13};365.891
7;2024-10-09;00:08:22;31;30;middle;{"vid1":32,"vid2":32,"vid3":32};1040.348
8;2024-10-09;00:07:33;29;21;left;{"vid1":30,"vid2":60,"vid3":30};930.013
9;2024-10-09;00:18:53;13;26;right;{"vid1":14,"vid2":14,"vid3":14};396.067
7;2024-10-09;00:08:22;32;23;middle;{"vid1":33,"vid2":33,"vid3":33};1065.891
10;2024-10-09;00:23:22;4;23;right;{"vid1":10,"vid2":10,"vid3":5};185.827
8;2024-10-09;00:07:33;30;12;left;{"vid1":31,"vid2":31,"vid3":31};965.795
7;2024-10-09;00:08:22;33;18;right;{"vid1":34,"vid2":34,"vid3":34};1086.804
8;2024-10-09;00:07:33;31;38;left;{"vid1":32,"vid2":32,"vid3":32};991.246
10;2024-10-09;00:23:22;5;1;left;{"vid1":6,"vid2":12,"vid3":6};220.409
7;2024-10-09;00:08:22;34;11;left;{"vid1":35,"vid2":35,"vid3":35};1112.366
8;2024-10-09;00:07:33;32;11;right;{"vid1":33,"vid2":33,"vid3":33};1015.38
7;2024-10-09;00:08:22;35;1;left;{"vid1":36,"vid2":36,"vid3":36};1142.144
8;2024-10-09;00:07:33;33;40;right;{"vid1":34,"vid2":34,"vid3":34};1035.914
10;2024-10-09;00:23:22;6;22;right;{"vid1":14,"vid2":7,"vid3":7};266.076
8;2024-10-09;00:07:33;34;22;right;{"vid1":35,"vid2":35,"vid3":35};1052.931
9;2024-10-09;00:18:53;14;10;left;{"vid1":30,"vid2":30,"vid3":30};499.069
7;2024-10-09;00:08:22;36;15;left;{"vid1":37,"vid2":37,"vid3":37};1174.916
10;2024-10-09;00:23:22;7;16;left;{"vid1":16,"vid2":8,"vid3":8};291.664
9;2024-10-09;00:18:53;15;17;left;{"vid1":16,"vid2":16,"vid3":16};528.104
8;2024-10-09;00:07:33;35;10;middle;{"vid1":36,"vid2":36,"vid3":36};1094.332
10;2024-10-09;00:23:22;8;20;right;{"vid1":9,"vid2":9,"vid3":9};319.76
7;2024-10-09;00:08:22;37;26;middle;{"vid1":38,"vid2":38,"vid3":38};1211.519
9;2024-10-09;00:18:53;16;42;middle;{"vid1":17,"vid2":17,"vid3":17};551.515
8;2024-10-09;00:07:33;36;27;right;{"vid1":37,"vid2":37,"vid3":37};1126.666
9;2024-10-09;00:18:53;17;8;middle;{"vid1":18,"vid2":18,"vid3":18};573.523
10;2024-10-09;00:23:22;9;6;middle;{"vid1":20,"vid2":10,"vid3":10};364.148
7;2024-10-09;00:08:22;38;4;right;{"vid1":39,"vid2":39,"vid3":39};1260.811
8;2024-10-09;00:07:33;37;8;left;{"vid1":38,"vid2":38,"vid3":38};1150.133
9;2024-10-09;00:18:53;18;29;left;{"vid1":38,"vid2":19,"vid3":19};611.674
10;2024-10-09;00:23:22;10;24;right;{"vid1":11,"vid2":11,"vid3":11};393.753
8;2024-10-09;00:07:33;38;16;right;{"vid1":39,"vid2":39,"vid3":39};1173.667
7;2024-10-09;00:08:22;39;25;middle;{"vid1":40,"vid2":40,"vid3":40};1292.965
8;2024-10-09;00:07:33;39;15;right;{"vid1":40,"vid2":40,"vid3":40};1193.534
10;2024-10-09;00:23:22;11;21;left;{"vid1":24,"vid2":24,"vid3":12};427.909
8;2024-10-09;00:07:33;40;43;middle;{"vid1":41,"vid2":41,"vid3":41};1206.184
9;2024-10-09;00:18:53;19;13;left;{"vid1":40,"vid2":40,"vid3":20};653.689
7;2024-10-09;00:08:22;40;36;left;{"vid1":41,"vid2":41,"vid3":41};1326.196
8;2024-10-09;00:07:33;41;2;right;{"vid1":42,"vid2":42,"vid3":42};1228.901
10;2024-10-09;00:23:22;12;11;right;{"vid1":26,"vid2":13,"vid3":13};459.048
7;2024-10-09;00:08:22;41;29;right;{"vid1":42,"vid2":42,"vid3":42};1346.89
8;2024-10-09;00:07:33;42;25;middle;{"vid1":43,"vid2":43,"vid3":43};1250.185
10;2024-10-09;00:23:22;13;19;left;{"vid1":14,"vid2":14,"vid3":14};482.348
9;2024-10-09;00:18:53;20;20;right;{"vid1":42,"vid2":42,"vid3":21};704.145
7;2024-10-09;00:08:22;42;13;middle;{"vid1":43,"vid2":43,"vid3":43};1380.535
8;2024-10-09;00:07:33;43;39;left;{"vid1":44,"vid2":44,"vid3":44};1273.369
9;2024-10-09;00:18:53;21;39;right;{"vid1":22,"vid2":22,"vid3":22};723.095
10;2024-10-09;00:23:22;14;42;left;{"vid1":15,"vid2":15,"vid3":15};508.195
7;2024-10-09;00:08:22;43;16;middle;{"vid1":44,"vid2":44,"vid3":44};1401.727
10;2024-10-09;00:23:22;15;4;right;{"vid1":16,"vid2":16,"vid3":16};527.064
8;2024-10-09;00:07:33;44;7;right;{"vid1":45,"vid2":45,"vid3":45};1303.353
9;2024-10-09;00:18:53;22;41;left;{"vid1":23,"vid2":23,"vid3":23};750.538
7;2024-10-09;00:08:22;44;2;middle;{"vid1":45,"vid2":45,"vid3":45};1428.044
10;2024-10-09;00:23:22;16;7;right;{"vid1":17,"vid2":17,"vid3":17};554.588
9;2024-10-09;00:18:53;23;36;right;{"vid1":24,"vid2":24,"vid3":24};777.001
9;2024-10-09;00:18:53;24;22;right;{"vid1":25,"vid2":25,"vid3":25};793.116
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
11;2024-10-09;00:32:54;0;27;left;{"vid1":2,"vid2":2,"vid3":1};22.326
10;2024-10-09;00:23:22;17;18;middle;{"vid1":18,"vid2":18,"vid3":18};579.975
10;2024-10-09;00:23:22;18;40;left;{"vid1":19,"vid2":19,"vid3":19};603.294
11;2024-10-09;00:32:54;1;28;right;{"vid1":2,"vid2":2,"vid3":2};53.105
9;2024-10-09;00:18:53;25;7;left;{"vid1":26,"vid2":26,"vid3":52};825.142
10;2024-10-09;00:23:22;19;0;right;{"vid1":20,"vid2":20,"vid3":20};616.188
11;2024-10-09;00:32:54;2;16;left;{"vid1":3,"vid2":3,"vid3":3};75.548
9;2024-10-09;00:18:53;26;44;middle;{"vid1":27,"vid2":27,"vid3":27};851.31
9;2024-10-09;00:18:53;27;19;left;{"vid1":28,"vid2":28,"vid3":28};865.471
11;2024-10-09;00:32:54;3;10;left;{"vid1":4,"vid2":4,"vid3":4};104.418
10;2024-10-09;00:23:22;20;2;left;{"vid1":42,"vid2":42,"vid3":21};657.758
11;2024-10-09;00:32:54;4;35;middle;{"vid1":5,"vid2":5,"vid3":5};126.279
9;2024-10-09;00:18:53;28;5;left;{"vid1":29,"vid2":58,"vid3":29};898.388
10;2024-10-09;00:23:22;21;33;left;{"vid1":22,"vid2":22,"vid3":22};688.222
11;2024-10-09;00:32:54;5;21;left;{"vid1":6,"vid2":6,"vid3":6};154.062
10;2024-10-09;00:23:22;22;26;right;{"vid1":69,"vid2":23,"vid3":23};708.755
9;2024-10-09;00:18:53;29;33;middle;{"vid1":60,"vid2":30,"vid3":30};936.183
11;2024-10-09;00:32:54;6;29;middle;{"vid1":7,"vid2":7,"vid3":7};174.928
10;2024-10-09;00:23:22;23;31;right;{"vid1":24,"vid2":24,"vid3":24};737.594
9;2024-10-09;00:18:53;30;14;middle;{"vid1":31,"vid2":31,"vid3":31};961.299
11;2024-10-09;00:32:54;7;33;right;{"vid1":8,"vid2":8,"vid3":8};198.979
10;2024-10-09;00:23:22;24;8;middle;{"vid1":25,"vid2":25,"vid3":25};759.968
9;2024-10-09;00:18:53;31;21;right;{"vid1":32,"vid2":32,"vid3":32};981.966
11;2024-10-09;00:32:54;8;32;left;{"vid1":9,"vid2":9,"vid3":9};218.008
9;2024-10-09;00:18:53;32;18;middle;{"vid1":33,"vid2":33,"vid3":66};1002.92
11;2024-10-09;00:32:54;9;15;right;{"vid1":10,"vid2":10,"vid3":10};236.508
9;2024-10-09;00:18:53;33;12;middle;{"vid1":34,"vid2":34,"vid3":34};1021.761
11;2024-10-09;00:32:54;10;31;left;{"vid1":11,"vid2":11,"vid3":11};252.654
9;2024-10-09;00:18:53;34;28;middle;{"vid1":70,"vid2":35,"vid3":35};1040.477
10;2024-10-09;00:23:22;25;3;left;{"vid1":26,"vid2":26,"vid3":26};825.97
11;2024-10-09;00:32:54;11;44;middle;{"vid1":12,"vid2":12,"vid3":12};273.884
9;2024-10-09;00:18:53;35;4;left;{"vid1":36,"vid2":36,"vid3":36};1066.551
10;2024-10-09;00:23:22;26;9;right;{"vid1":27,"vid2":27,"vid3":27};857.026
11;2024-10-09;00:32:54;12;43;middle;{"vid1":26,"vid2":26,"vid3":13};306.163
9;2024-10-09;00:18:53;36;30;right;{"vid1":37,"vid2":74,"vid3":37};1100.261
11;2024-10-09;00:32:54;13;42;right;{"vid1":14,"vid2":14,"vid3":14};331.264
10;2024-10-09;00:23:22;27;32;left;{"vid1":28,"vid2":28,"vid3":28};889.609
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
12;2024-10-09;00:17:42;0;26;middle;{"vid1":1,"vid2":1,"vid3":1};31.274
11;2024-10-09;00:32:54;14;6;middle;{"vid1":15,"vid2":15,"vid3":15};358.332
10;2024-10-09;00:23:22;28;35;right;{"vid1":29,"vid2":29,"vid3":29};911.097
9;2024-10-09;00:18:53;37;40;left;{"vid1":38,"vid2":38,"vid3":38};1134.943
12;2024-10-09;00:17:42;1;44;right;{"vid1":2,"vid2":4,"vid3":2};51.444
10;2024-10-09;00:23:22;29;41;middle;{"vid1":30,"vid2":30,"vid3":30};936.798
12;2024-10-09;00:17:42;2;39;middle;{"vid1":3,"vid2":3,"vid3":3};80.322
9;2024-10-09;00:18:53;38;2;left;{"vid1":39,"vid2":39,"vid3":39};1164.926
10;2024-10-09;00:23:22;30;17;right;{"vid1":62,"vid2":31,"vid3":31};962.675
9;2024-10-09;00:18:53;39;3;right;{"vid1":40,"vid2":40,"vid3":40};1189.888
12;2024-10-09;00:17:42;3;37;middle;{"vid1":4,"vid2":4,"vid3":4};106.979
10;2024-10-09;00:23:22;31;15;left;{"vid1":32,"vid2":32,"vid3":32};986.042
10;2024-10-09;00:23:22;32;28;middle;{"vid1":33,"vid2":33,"vid3":33};1001.346
12;2024-10-09;00:17:42;4;4;middle;{"vid1":5,"vid2":5,"vid3":5};142.497
10;2024-10-09;00:23:22;33;34;middle;{"vid1":34,"vid2":34,"vid3":34};1021.371
12;2024-10-09;00:17:42;5;33;right;{"vid1":6,"vid2":6,"vid3":6};168.377
10;2024-10-09;00:23:22;34;13;middle;{"vid1":35,"vid2":35,"vid3":35};1047.073
12;2024-10-09;00:17:42;6;30;middle;{"vid1":7,"vid2":7,"vid3":7};195.639
10;2024-10-09;00:23:22;35;14;right;{"vid1":36,"vid2":36,"vid3":36};1064.206
10;2024-10-09;00:23:22;36;43;middle;{"vid1":37,"vid2":37,"vid3":37};1083.471
12;2024-10-09;00:17:42;7;11;right;{"vid1":8,"vid2":8,"vid3":8};220.417
10;2024-10-09;00:23:22;37;5;left;{"vid1":38,"vid2":38,"vid3":38};1102.882
9;2024-10-09;00:18:53;40;23;middle;{"vid1":82,"vid2":82,"vid3":82};1322.487
12;2024-10-09;00:17:42;8;36;middle;{"vid1":9,"vid2":9,"vid3":9};242.502
9;2024-10-09;00:18:53;41;34;middle;{"vid1":42,"vid2":42,"vid3":42};1344.242
10;2024-10-09;00:23:22;38;44;middle;{"vid1":39,"vid2":39,"vid3":39};1130.099
12;2024-10-09;00:17:42;9;35;left;{"vid1":10,"vid2":10,"vid3":10};279.391
10;2024-10-09;00:23:22;39;27;middle;{"vid1":40,"vid2":40,"vid3":40};1150.342
9;2024-10-09;00:18:53;42;15;left;{"vid1":86,"vid2":86,"vid3":86};1380.426
12;2024-10-09;00:17:42;10;14;middle;{"vid1":11,"vid2":11,"vid3":11};305.141
10;2024-10-09;00:23:22;40;25;middle;{"vid1":41,"vid2":41,"vid3":41};1172.224
10;2024-10-09;00:23:22;41;36;right;{"vid1":42,"vid2":42,"vid3":42};1190.436
9;2024-10-09;00:18:53;43;32;middle;{"vid1":88,"vid2":44,"vid3":44};1416.933
12;2024-10-09;00:17:42;11;32;middle;{"vid1":12,"vid2":12,"vid3":12};334.435
10;2024-10-09;00:23:22;42;10;left;{"vid1":43,"vid2":43,"vid3":43};1207.622
9;2024-10-09;00:18:53;44;11;middle;{"vid1":45,"vid2":45,"vid3":45};1434.962
10;2024-10-09;00:23:22;43;37;right;{"vid1":44,"vid2":44,"vid3":44};1222.315
12;2024-10-09;00:17:42;12;24;middle;{"vid1":13,"vid2":13,"vid3":13};359.604
10;2024-10-09;00:23:22;44;12;left;{"vid1":45,"vid2":45,"vid3":45};1237.799
12;2024-10-09;00:17:42;13;16;right;{"vid1":14,"vid2":14,"vid3":14};377.164
12;2024-10-09;00:17:42;14;22;middle;{"vid1":15,"vid2":15,"vid3":15};396.713
12;2024-10-09;00:17:42;15;7;middle;{"vid1":16,"vid2":16,"vid3":16};418.622
12;2024-10-09;00:17:42;16;15;middle;{"vid1":17,"vid2":17,"vid3":17};435.992
12;2024-10-09;00:17:42;17;10;left;{"vid1":18,"vid2":18,"vid3":18};467.74
12;2024-10-09;00:17:42;18;12;right;{"vid1":19,"vid2":19,"vid3":19};490.894
12;2024-10-09;00:17:42;19;25;left;{"vid1":20,"vid2":20,"vid3":20};514.605
12;2024-10-09;00:17:42;20;9;middle;{"vid1":21,"vid2":21,"vid3":21};534.102
12;2024-10-09;00:17:42;21;42;middle;{"vid1":22,"vid2":22,"vid3":22};557.321
12;2024-10-09;00:17:42;22;2;left;{"vid1":23,"vid2":23,"vid3":23};579.34
12;2024-10-09;00:17:42;23;28;middle;{"vid1":24,"vid2":24,"vid3":24};596.187
12;2024-10-09;00:17:42;24;17;middle;{"vid1":25,"vid2":25,"vid3":25};648.132
12;2024-10-09;00:17:42;25;29;middle;{"vid1":26,"vid2":26,"vid3":26};673.719
12;2024-10-09;00:17:42;26;43;middle;{"vid1":27,"vid2":27,"vid3":27};702.466
12;2024-10-09;00:17:42;27;3;middle;{"vid1":28,"vid2":28,"vid3":28};719.061
12;2024-10-09;00:17:42;28;40;middle;{"vid1":29,"vid2":29,"vid3":29};739.996
12;2024-10-09;00:17:42;29;1;right;{"vid1":30,"vid2":30,"vid3":30};755.883
12;2024-10-09;00:17:42;30;6;middle;{"vid1":31,"vid2":31,"vid3":31};778.674
12;2024-10-09;00:17:42;31;34;middle;{"vid1":32,"vid2":32,"vid3":32};804.587
12;2024-10-09;00:17:42;32;8;right;{"vid1":33,"vid2":33,"vid3":33};827.362
12;2024-10-09;00:17:42;33;31;right;{"vid1":34,"vid2":34,"vid3":34};852.158
12;2024-10-09;00:17:42;34;5;middle;{"vid1":35,"vid2":35,"vid3":35};887.236
12;2024-10-09;00:17:42;35;19;left;{"vid1":36,"vid2":36,"vid3":36};913.28
12;2024-10-09;00:17:42;36;41;middle;{"vid1":37,"vid2":37,"vid3":37};926.945
12;2024-10-09;00:17:42;37;18;middle;{"vid1":38,"vid2":38,"vid3":38};963.144
12;2024-10-09;00:17:42;38;13;middle;{"vid1":39,"vid2":39,"vid3":39};995.12
12;2024-10-09;00:17:42;39;20;left;{"vid1":40,"vid2":40,"vid3":40};1015.152
12;2024-10-09;00:17:42;40;23;right;{"vid1":41,"vid2":41,"vid3":41};1026.634
12;2024-10-09;00:17:42;41;21;middle;{"vid1":42,"vid2":42,"vid3":42};1044.957
12;2024-10-09;00:17:42;42;0;middle;{"vid1":43,"vid2":43,"vid3":43};1066.076
12;2024-10-09;00:17:42;43;27;middle;{"vid1":44,"vid2":44,"vid3":44};1086.056
12;2024-10-09;00:17:42;44;38;right;{"vid1":45,"vid2":45,"vid3":45};1110.577
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
14;2024-10-09;00:58:01;0;30;right;{"vid1":1,"vid2":1,"vid3":2};32.805
14;2024-10-09;00:58:01;1;34;middle;{"vid1":2,"vid2":4,"vid3":2};62.776
14;2024-10-09;00:58:01;2;16;middle;{"vid1":3,"vid2":3,"vid3":3};103.512
14;2024-10-09;00:58:01;3;12;right;{"vid1":4,"vid2":4,"vid3":4};130.578
14;2024-10-09;00:58:01;4;21;right;{"vid1":5,"vid2":5,"vid3":10};151.722
14;2024-10-09;00:58:01;5;44;right;{"vid1":6,"vid2":6,"vid3":6};188.561
14;2024-10-09;00:58:01;6;14;right;{"vid1":7,"vid2":7,"vid3":7};267.651
14;2024-10-09;00:58:01;7;0;left;{"vid1":8,"vid2":8,"vid3":8};339.716
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
15;2024-10-09;01:03:49;0;21;middle;{"vid1":1,"vid2":1,"vid3":1};17.839
15;2024-10-09;01:03:49;1;10;right;{"vid1":2,"vid2":2,"vid3":2};42.844
15;2024-10-09;01:03:49;2;40;middle;{"vid1":3,"vid2":3,"vid3":3};67.742
15;2024-10-09;01:03:49;3;27;left;{"vid1":8,"vid2":4,"vid3":4};93.263
14;2024-10-09;00:58:01;8;4;left;{"vid1":9,"vid2":27,"vid3":27};453.124
15;2024-10-09;01:03:49;4;4;middle;{"vid1":5,"vid2":5,"vid3":5};115.443
15;2024-10-09;01:03:49;5;14;middle;{"vid1":6,"vid2":6,"vid3":6};136.122
14;2024-10-09;00:58:01;9;40;right;{"vid1":10,"vid2":20,"vid3":20};508.291
15;2024-10-09;01:03:49;6;8;left;{"vid1":14,"vid2":7,"vid3":7};164.434
14;2024-10-09;00:58:01;10;38;right;{"vid1":11,"vid2":11,"vid3":11};535.183
15;2024-10-09;01:03:49;7;37;middle;{"vid1":8,"vid2":8,"vid3":8};186.798
14;2024-10-09;00:58:01;11;37;right;{"vid1":12,"vid2":12,"vid3":12};560.535
15;2024-10-09;01:03:49;8;18;right;{"vid1":9,"vid2":9,"vid3":9};208.123
15;2024-10-09;01:03:49;9;0;left;{"vid1":10,"vid2":10,"vid3":10};233.831
14;2024-10-09;00:58:01;12;43;right;{"vid1":13,"vid2":13,"vid3":13};604.95
15;2024-10-09;01:03:49;10;24;right;{"vid1":11,"vid2":11,"vid3":11};252.846
15;2024-10-09;01:03:49;11;38;left;{"vid1":12,"vid2":12,"vid3":12};274.578
15;2024-10-09;01:03:49;12;1;right;{"vid1":13,"vid2":13,"vid3":13};292.507
15;2024-10-09;01:03:49;13;5;left;{"vid1":14,"vid2":14,"vid3":14};307.864
15;2024-10-09;01:03:49;14;42;left;{"vid1":30,"vid2":30,"vid3":15};342.942
15;2024-10-09;01:03:49;15;30;left;{"vid1":16,"vid2":16,"vid3":16};377.962
15;2024-10-09;01:03:49;16;15;right;{"vid1":17,"vid2":17,"vid3":17};402.579
15;2024-10-09;01:03:49;17;20;middle;{"vid1":18,"vid2":18,"vid3":18};443.392
15;2024-10-09;01:03:49;18;31;middle;{"vid1":19,"vid2":19,"vid3":19};477.388
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
16;2024-10-09;01:09:46;0;37;middle;{"vid1":1,"vid2":1,"vid3":1};16.319
15;2024-10-09;01:03:49;19;39;middle;{"vid1":20,"vid2":20,"vid3":20};503.769
16;2024-10-09;01:09:46;1;3;middle;{"vid1":2,"vid2":2,"vid3":2};32.814
15;2024-10-09;01:03:49;20;16;right;{"vid1":21,"vid2":21,"vid3":21};533.642
14;2024-10-09;00:58:01;13;23;right;{"vid1":14,"vid2":14,"vid3":14};909.936
15;2024-10-09;01:03:49;21;17;right;{"vid1":22,"vid2":22,"vid3":22};551.47
14;2024-10-09;00:58:01;14;7;left;{"vid1":30,"vid2":15,"vid3":15};929.495
15;2024-10-09;01:03:49;22;3;middle;{"vid1":23,"vid2":23,"vid3":23};574.471
14;2024-10-09;00:58:01;15;9;right;{"vid1":16,"vid2":16,"vid3":16};948.059
15;2024-10-09;01:03:49;23;33;right;{"vid1":24,"vid2":24,"vid3":24};596.805
14;2024-10-09;00:58:01;16;5;left;{"vid1":34,"vid2":17,"vid3":17};974.001
15;2024-10-09;01:03:49;24;41;middle;{"vid1":25,"vid2":25,"vid3":25};615.904
16;2024-10-09;01:09:46;2;38;right;{"vid1":6,"vid2":3,"vid3":3};144.705
14;2024-10-09;00:58:01;17;2;right;{"vid1":18,"vid2":18,"vid3":18};999.48
15;2024-10-09;01:03:49;25;7;middle;{"vid1":26,"vid2":26,"vid3":26};644.714
14;2024-10-09;00:58:01;18;11;middle;{"vid1":19,"vid2":38,"vid3":19};1012.416
15;2024-10-09;01:03:49;26;26;left;{"vid1":27,"vid2":27,"vid3":27};665.701
14;2024-10-09;00:58:01;19;6;right;{"vid1":20,"vid2":20,"vid3":20};1038.679
15;2024-10-09;01:03:49;27;43;right;{"vid1":28,"vid2":28,"vid3":28};682.09
14;2024-10-09;00:58:01;20;19;right;{"vid1":21,"vid2":21,"vid3":21};1057.535
15;2024-10-09;01:03:49;28;44;right;{"vid1":29,"vid2":29,"vid3":29};700.853
14;2024-10-09;00:58:01;21;13;left;{"vid1":22,"vid2":22,"vid3":22};1070.718
14;2024-10-09;00:58:01;22;39;left;{"vid1":23,"vid2":23,"vid3":23};1086.816
15;2024-10-09;01:03:49;29;23;middle;{"vid1":30,"vid2":30,"vid3":30};728.381
16;2024-10-09;01:09:46;3;16;left;{"vid1":12,"vid2":4,"vid3":4};263.852
14;2024-10-09;00:58:01;23;15;right;{"vid1":24,"vid2":24,"vid3":24};1109.815
15;2024-10-09;01:03:49;30;13;right;{"vid1":31,"vid2":31,"vid3":31};752.169
16;2024-10-09;01:09:46;4;11;right;{"vid1":5,"vid2":5,"vid3":5};284.997
15;2024-10-09;01:03:49;31;12;left;{"vid1":32,"vid2":32,"vid3":32};770.623
14;2024-10-09;00:58:01;24;28;left;{"vid1":25,"vid2":25,"vid3":25};1138.52
15;2024-10-09;01:03:49;32;35;right;{"vid1":33,"vid2":33,"vid3":33};785.775
16;2024-10-09;01:09:46;5;44;left;{"vid1":6,"vid2":6,"vid3":6};315.715
14;2024-10-09;00:58:01;25;36;right;{"vid1":26,"vid2":26,"vid3":26};1166.339
15;2024-10-09;01:03:49;33;36;right;{"vid1":34,"vid2":34,"vid3":34};813.82
16;2024-10-09;01:09:46;6;32;right;{"vid1":14,"vid2":7,"vid3":7};357.441
14;2024-10-09;00:58:01;26;1;right;{"vid1":27,"vid2":27,"vid3":27};1192.75
15;2024-10-09;01:03:49;34;28;right;{"vid1":35,"vid2":35,"vid3":35};834.216
16;2024-10-09;01:09:46;7;35;left;{"vid1":8,"vid2":8,"vid3":8};377.547
15;2024-10-09;01:03:49;35;22;middle;{"vid1":36,"vid2":36,"vid3":36};853.862
14;2024-10-09;00:58:01;27;33;right;{"vid1":28,"vid2":28,"vid3":28};1223.151
15;2024-10-09;01:03:49;36;11;right;{"vid1":37,"vid2":37,"vid3":37};871.527
16;2024-10-09;01:09:46;8;43;right;{"vid1":9,"vid2":9,"vid3":9};400.325
16;2024-10-09;01:09:46;9;17;left;{"vid1":10,"vid2":10,"vid3":10};423.477
14;2024-10-09;00:58:01;28;18;left;{"vid1":29,"vid2":58,"vid3":29};1257.918
15;2024-10-09;01:03:49;37;2;middle;{"vid1":38,"vid2":38,"vid3":38};901.47
15;2024-10-09;01:03:49;38;19;right;{"vid1":39,"vid2":39,"vid3":39};919.053
14;2024-10-09;00:58:01;29;32;right;{"vid1":30,"vid2":30,"vid3":30};1290.914
16;2024-10-09;01:09:46;10;42;middle;{"vid1":22,"vid2":22,"vid3":11};464.496
15;2024-10-09;01:03:49;39;34;left;{"vid1":40,"vid2":40,"vid3":40};941.772
16;2024-10-09;01:09:46;11;0;left;{"vid1":12,"vid2":12,"vid3":12};479.087
15;2024-10-09;01:03:49;40;29;left;{"vid1":41,"vid2":41,"vid3":41};959.699
14;2024-10-09;00:58:01;30;10;left;{"vid1":31,"vid2":31,"vid3":31};1333.616
16;2024-10-09;01:09:46;12;36;middle;{"vid1":26,"vid2":13,"vid3":13};510.837
15;2024-10-09;01:03:49;41;9;middle;{"vid1":42,"vid2":42,"vid3":42};988.463
16;2024-10-09;01:09:46;13;9;left;{"vid1":14,"vid2":14,"vid3":14};527.431
16;2024-10-09;01:09:46;14;28;right;{"vid1":15,"vid2":15,"vid3":15};536.362
14;2024-10-09;00:58:01;31;41;left;{"vid1":32,"vid2":32,"vid3":32};1376.261
15;2024-10-09;01:03:49;42;6;middle;{"vid1":43,"vid2":43,"vid3":43};1017.01
16;2024-10-09;01:09:46;15;23;middle;{"vid1":16,"vid2":16,"vid3":16};560.423
15;2024-10-09;01:03:49;43;32;middle;{"vid1":44,"vid2":44,"vid3":44};1048.181
16;2024-10-09;01:09:46;16;6;right;{"vid1":17,"vid2":17,"vid3":17};583.879
15;2024-10-09;01:03:49;44;25;middle;{"vid1":45,"vid2":45,"vid3":45};1064.508
